,代码,名称,最新价,股数
1918,000416,*ST民控,,0.0
1919,000413,东旭光电,,0.0
1920,000412,ST五环,,0.0
1921,000406,石油大明,,0.0
1922,000405,ST鑫光,,0.0
1923,000150,*ST宜康,,0.0
1924,000047,ST中侨,,0.0
1925,000046,*ST泛海,,0.0
1926,000040,东旭蓝天,,0.0
1927,000038,大通退,,0.0
1928,000035,中国天楹,4.89,18106.009999999995
1929,000033,新都退,,0.0
1930,000032,深桑达Ａ,16.08,30.8
1931,000025,特  力Ａ,14.05,217.05
1932,000024,招商地产,,0.0
1933,000018,神城A退,,0.0
1934,000015,PT中浩A,,0.0
1935,000013,*ST石化A,,0.0
1936,000008,神州高铁,2.02,0.0
1937,000005,ST星源,,0.0
1938,000003,PT金田A,,0.0
1939,601567,三星医疗,33.68,27812.47
1940,002653,海思科,33.19,10441.029999999999
1941,001323,慕思股份,30.4,0.0
1942,603358,华达科技,28.71,301.86
1943,300596,利安隆,28.59,368.92
1944,301428,世纪恒通,27.42,0.0
1945,002430,杭氧股份,24.59,5205.260000000004
1946,300054,鼎龙股份,23.07,13897.310000000001
1947,300390,天华新能,19.07,2878.5800000000004
1948,603368,柳药集团,18.89,2539.240000000001
1949,688523,航天环宇,18.85,628.17
1950,300321,同大股份,18.85,2.8600000000000003
1951,300508,维宏股份,18.67,62.86
1952,002981,朝阳科技,18.46,71.8
1953,002439,启明星辰,18.38,2032.16
1954,300736,百邦科技,17.29,0.0
1955,002362,汉王科技,17.22,0.0
1956,601899,紫金矿业,17.08,486851.4900000003
1957,301268,铭利达,16.95,0.0
1958,301020,密封科技,16.32,0.0
1959,300003,乐普医疗,16.09,21548.470000000005
1960,838163,方大新材,15.19,0.0
1961,000519,中兵红箭,14.99,2955.47
1962,301071,力量钻石,29.73,331.04
1963,603836,海程邦达,14.86,78.42
1964,603027,千禾味业,14.68,4728.130000000002
1965,688556,高测股份,14.67,2511.2699999999995
1966,301111,粤万年青,14.55,0.0
1967,688500,慧辰股份,28.89,0.0
1968,600489,中金黄金,14.33,83080.95999999992
1969,301246,宏源药业,14.31,0.0
1970,600993,马应龙,28.39,2256.19
1971,600547,山东黄金,27.56,36709.819999999985
1972,300620,光库科技,40.35,402.80000000000007
1973,300962,中金辐照,13.38,0.0
1974,605488,福莱新材,13.24,61.22
1975,002223,鱼跃医疗,39.57,14765.610000000002
1976,002675,东诚药业,13.17,1295.0400000000002
1977,301206,三元生物,25.8,0.0
1978,603050,科林电气,25.77,591.0399999999997
1979,300424,航新科技,12.77,0.0
1980,002577,雷柏科技,12.58,0.0
1981,301125,腾亚精工,12.42,0.0
1982,300059,东方财富,12.33,
1983,603707,健友股份,12.28,8921.039999999999
1984,603519,立霸股份,12.24,499.61
1985,002837,英维克,24.13,3201.0699999999997
1986,300042,朗科科技,24.05,1360.11
1987,603619,中曼石油,23.88,3916.5
1988,600927,永安期货,11.84,642.36
1989,600329,达仁堂,35.21,569.03
1990,301095,广立微,46.93,1338.3200000000002
1991,688522,纳睿雷达,46.19,1025.48
1992,603309,维力医疗,11.51,884.2
1993,688056,莱伯泰科,22.46,159.76999999999998
1994,603908,牧高笛,21.78,0.0
1995,688707,振华新材,10.84,3.16
1996,300199,翰宇药业,10.8,507.14000000000004
1997,600085,同仁堂,42.31,15699.930000000004
1998,002801,微光股份,20.98,1575.88
1999,831305,海希通讯,10.36,89.12
2000,000020,深华发Ａ,10.35,0.0
2001,688391,钜泉科技,30.86,63.29
2002,002432,九安医疗,40.82,2335.91
2003,002287,奇正藏药,20.31,50.59
2004,002755,奥赛康,9.99,1460.9199999999998
2005,603777,来伊份,9.85,0.0
2006,002179,中航光电,39.11,30814.739999999994
2007,601696,中银证券,9.58,7662.400000000001
2008,601952,苏垦农发,9.53,2136.3100000000004
2009,000096,广聚能源,9.52,0.0
2010,688029,南微医学,66.46,1225.4499999999998
2011,002112,三变科技,9.36,195.3
2012,300251,光线传媒,9.33,35558.459999999985
2013,002972,科安达,9.31,0.0
2014,688072,拓荆科技,138.77,4283.680000000003
2015,603008,喜临门,18.31,440.34
2016,688087,英科再生,27.37,0.0
2017,000551,创元科技,9.09,0.0
2018,002648,卫星化学,17.95,32994.130000000005
2019,000581,威孚高科,17.84,2009.27
2020,300468,四方精创,8.88,0.0
2021,603995,甬金股份,17.74,2037.8200000000002
2022,688789,宏华数科,105.28,902.6100000000001
2023,603708,家家悦,8.68,3513.47
2024,601200,上海环境,8.65,297.9
2025,832225,利通科技,8.58,10.86
2026,605218,伟时电子,17.15,0.0
2027,600860,京城股份,8.44,16.14
2028,603982,泉峰汽车,8.27,129.10000000000002
2029,000800,一汽解放,8.12,1716.75
2030,002559,亚威股份,8.11,21.46
2031,001236,弘业期货,8.11,328.18
2032,002262,恩华药业,24.09,11172.360000000006
2033,002276,万马股份,7.95,4153.180000000001
2034,000990,诚志股份,7.84,636.04
2035,300233,金城医药,15.64,1114.18
2036,000011,深物业A,7.8,143.88
2037,301269,华大九天,84.44,3338.77
2038,301172,君逸数码,30.47,50.459999999999994
2039,600893,航发动力,37.48,20238.48
2040,688502,茂莱光学,112.1,262.73
2041,301131,聚赛龙,36.74,0.22
2042,688610,埃科光电,36.68,297.81
2043,603121,华培动力,7.32,66.0
2044,601208,东材科技,7.29,8925.1
2045,688619,罗普特,7.26,0.0
2046,002051,中工国际,7.23,0.0
2047,688213,思特威-W,50.38,4970.050000000002
2048,835237,力佳科技,14.19,0.0
2049,605008,长鸿高科,14.06,0.0
2050,301320,豪江智能,13.93,0.0
2051,002926,华西证券,6.87,3334.25
2052,301153,中科江南,27.27,1443.79
2053,600535,天士力,13.45,3686.850000000001
2054,688591,泰凌微,20.07,135.94
2055,301097,天益医疗,39.7,145.07
2056,300252,金信诺,6.58,28.3
2057,002544,普天科技,19.71,174.50000000000003
2058,300248,新开普,6.55,0.0
2059,300872,天阳科技,13.07,27.81
2060,000919,金陵药业,6.51,5.36
2061,002907,华森制药,13.01,0.0
2062,600095,湘财股份,6.42,2783.14
2063,300166,东方国信,6.39,871.84
2064,300726,宏达电子,25.51,303.26
2065,000728,国元证券,6.36,8682.1
2066,001378,德冠新材,25.37,0.06
2067,603235,天新药业,25.26,39.78
2068,601555,东吴证券,6.28,10841.71
2069,002093,国脉科技,6.26,0.0
2070,600906,财达证券,6.23,4406.29
2071,003025,思进智能,12.46,125.76
2072,600030,中信证券,18.6,104713.89000000003
2073,002932,明德生物,18.39,275.39
2074,300579,数字认证,18.33,0.0
2075,300452,山河药辅,12.16,80.92
2076,600583,海油工程,6.05,9976.250000000004
2077,300307,慈星股份,6.01,0.0
2078,836260,中寰股份,5.98,0.0
2079,603949,雪龙集团,11.93,2.71
2080,301302,华如科技,17.88,0.01
2081,002216,三全食品,11.91,8.84
2082,301393,昊帆生物,41.64,278.85999999999996
2083,300725,药石科技,29.58,862.1800000000001
2084,001286,陕西能源,11.78,4912.689999999999
2085,605168,三人行,29.42,279.78000000000003
2086,002576,通达动力,11.76,0.0
2087,002849,威星智能,11.6,80.34
2088,605399,晨光新材,11.57,0.0
2089,300388,节能国祯,5.75,0.0
2090,600874,创业环保,5.74,18.439999999999998
2091,002454,松芝股份,5.71,0.0
2092,603917,合力科技,11.41,364.28
2093,001324,长青科技,16.96,0.02
2094,600036,招商银行,33.75,159360.72000000012
2095,605016,百龙创园,22.36,1206.64
2096,002402,和而泰,11.14,5788.4800000000005
2097,834415,恒拓开源,5.46,0.0
2098,603998,方盛制药,10.86,6984.97
2099,600366,宁波韵升,5.41,1592.68
2100,300005,探路者,5.4,0.0
2101,603229,奥翔药业,10.79,0.0
2102,688053,思科瑞,26.86,55.45
2103,688308,欧科亿,21.46,185.51000000000002
2104,000589,贵州轮胎,5.35,8336.789999999999
2105,000498,山东路桥,5.35,0.0
2106,605005,XD合兴股,16.01,31.39
2107,300802,矩子科技,15.98,0.0
2108,601107,四川成渝,5.28,1933.8899999999999
2109,688819,天能股份,26.34,912.79
2110,002639,雪人股份,5.26,0.0
2111,600446,金证股份,10.48,0.0
2112,300515,三德科技,10.37,279.24
2113,601799,星宇股份,123.57,4150.209999999999
2114,000534,万泽股份,10.29,74.06
2115,688232,新点软件,20.54,2578.67
2116,430139,华岭股份,10.27,303.15
2117,688593,新相微,10.25,0.0
2118,601059,信达证券,15.37,1152.16
2119,603186,华正新材,25.56,88.99
2120,000862,银星能源,5.11,74.64
2121,300599,雄塑科技,5.1,168.23
2122,601233,桐昆股份,15.17,27801.719999999994
2123,603869,ST智知,5.05,0.0
2124,688603,天承科技,55.52,269.86
2125,002149,西部材料,15.12,12309.339999999997
2126,600292,远达环保,5.03,0.0
2127,601985,中国核电,10.02,139474.7900000001
2128,300800,力合科技,10.0,0.0
2129,300531,优博讯,9.94,4.34
2130,002500,山西证券,4.96,10171.51
2131,600616,金枫酒业,4.94,508.94
2132,300693,盛弘股份,24.51,2126.4300000000003
2133,688520,神州细胞-U,44.0,16.0
2134,600269,赣粤高速,4.88,2264.1400000000003
2135,603225,新凤鸣,14.63,6463.75
2136,300978,东箭科技,9.75,0.0
2137,002116,中国海诚,9.75,167.12
2138,300354,东华测试,34.04,3544.7999999999997
2139,603899,晨光股份,34.03,17482.42
2140,600797,浙大网新,4.81,1068.32
2141,301418,协昌科技,43.28,0.0
2142,000039,中集集团,9.54,16537.94
2143,300975,商络电子,9.53,0.0
2144,600315,上海家化,18.96,387.28
2145,688078,龙软科技,23.69,0.0
2146,603075,热威股份,18.58,0.0
2147,300439,美康生物,9.28,0.0
2148,603375,盛景微,41.72,76.71000000000001
2149,601096,宏盛华源,4.62,43.640000000000036
2150,002973,侨银股份,9.19,0.0
2151,300946,恒而达,22.92,0.0
2152,301175,中科环保,4.57,315.33
2153,301186,超达装备,31.96,33.02
2154,600178,东安动力,9.12,0.0
2155,002204,大连重工,4.55,333.73
2156,300482,万孚生物,27.28,3373.5299999999997
2157,301518,长华化学,18.16,0.0
2158,603666,亿嘉和,18.1,166.22
2159,002861,瀛通通讯,9.05,218.97
2160,603231,索宝蛋白,18.07,0.01
2161,688246,嘉和美康,22.4,2255.96
2162,002810,山东赫达,13.35,23.32
2163,300860,锋尚文化,22.24,59.65
2164,688435,英方软件,26.67,1.6
2165,601136,首创证券,22.2,876.52
2166,002041,登海种业,8.8,1093.34
2167,688330,宏力达,21.9,51.75
2168,301439,泓淋电力,13.14,0.0
2169,300376,易事特,4.34,4148.12
2170,002159,三特索道,12.95,898.53
2171,688247,宣泰医药,8.63,376.22
2172,600779,水井坊,42.51,2044.7800000000002
2173,000401,冀东水泥,4.25,2189.97
2174,601066,中信建投,21.22,4573.73
2175,605365,立达信,16.95,26.32
2176,000755,山西高速,4.2,0.0
2177,601901,方正证券,8.38,21506.589999999997
2178,688768,容知日新,25.13,227.18
2179,300281,金明精机,4.17,0.38
2180,300583,赛托生物,12.32,561.2800000000001
2181,836263,中航泰达,4.1,0.0
2182,605003,众望布艺,16.35,98.95
2183,601086,国芳集团,4.08,0.0
2184,300768,迪普科技,12.21,9.99
2185,600382,广东明珠,4.06,0.0
2186,000538,云南白药,52.69,3976.9
2187,601512,中新集团,8.1,571.7
2188,600109,国金证券,8.09,12485.35
2189,600596,新安股份,8.08,0.0
2190,001319,铭科精技,16.1,4.54
2191,300235,方直科技,8.0,98.91
2192,001213,中铁特货,4.0,719.39
2193,688165,埃夫特-U,7.98,2001.2700000000002
2194,601360,三六零,7.96,10799.949999999999
2195,601568,北元集团,3.97,1838.37
2196,300543,朗科智能,7.92,276.37
2197,002191,劲嘉股份,3.96,443.26
2198,603212,赛伍技术,11.85,845.48
2199,300188,国投智能,11.82,4562.32
2200,002092,ST中泰,3.92,2552.63
2201,002747,埃斯顿,15.52,509.16999999999996
2202,600973,宝胜股份,3.84,0.0
2203,603329,上海雅仕,11.51,0.0
2204,000028,国药一致,34.53,4819.43
2205,603344,星德胜,26.67,1.03
2206,300755,华致酒行,15.23,0.0
2207,605499,东鹏饮料,219.7,2011.2500000000002
2208,300127,银河磁体,15.15,62.85
2209,688206,概伦电子,15.14,460.18
2210,002145,中核钛白,3.77,54.67999999999999
2211,000701,厦门信达,3.75,565.35
2212,600528,中铁工业,7.49,2851.4400000000005
2213,002688,金河生物,3.74,757.68
2214,600219,南山铝业,3.73,27114.84000000001
2215,600977,中国电影,11.15,2614.3799999999997
2216,300193,佳士科技,7.43,3354.6800000000007
2217,003043,华亚智能,40.61,266.98
2218,002398,垒知集团,3.69,1227.25
2219,603889,新澳股份,7.36,3846.48
2220,002060,广东建工,3.68,1913.07
2221,000721,西安饮食,7.36,128.2
2222,600075,新疆天业,3.65,356.06
2223,002510,天汽模,3.64,0.0
2224,688085,三友医疗,18.08,998.7099999999999
2225,603198,迎驾贡酒,61.3,11215.490000000014
2226,600116,三峡水利,7.2,2341.35
2227,688709,成都华微,21.59,68.00000000000001
2228,688395,正弦电气,14.36,1.02
2229,002491,通鼎互联,3.59,0.0
2230,688788,科思科技,24.99,0.0
2231,871245,威博液压,10.7,21.08
2232,002080,中材科技,14.1,1295.3500000000001
2233,601636,旗滨集团,7.0,8537.510000000002
2234,601628,中国人寿,31.32,11137.859999999999
2235,600873,梅花生物,10.42,33387.579999999994
2236,000063,中兴通讯,27.74,33059.61000000002
2237,688623,双元科技,58.78,1.24
2238,301001,凯淳股份,17.26,24.75
2239,600320,振华重工,3.45,23.119999999999997
2240,300676,华大基因,37.71,3253.2599999999998
2241,300024,机器人,10.28,2050.27
2242,000792,盐湖股份,17.01,11939.170000000006
2243,600834,申通地铁,6.71,236.1
2244,300586,美联新材,6.7,783.03
2245,002253,川大智胜,10.04,0.0
2246,002928,华夏航空,6.67,13179.859999999997
2247,603135,中重科技,13.33,0.0
2248,688033,天宜上佳,6.61,84.06
2249,600980,北矿科技,13.21,48.739999999999995
2250,603717,天域生态,6.58,0.0
2251,002729,好利科技,9.86,0.0
2252,002014,永新股份,9.83,3017.3700000000003
2253,300414,中光防雷,6.55,71.58
2254,002673,西部证券,6.55,12315.39
2255,002050,三花智控,22.9,63433.36000000004
2256,300470,中密控股,35.88,1725.43
2257,600725,云维股份,3.26,0.0
2258,600425,青松建化,3.26,534.3
2259,301165,锐捷网络,32.6,47.23
2260,600498,烽火通信,16.2,2090.6
2261,000692,惠天热电,3.23,0.0
2262,300428,立中集团,19.34,188.48000000000002
2263,600197,伊力特,19.33,4573.34
2264,000915,华特达因,32.21,675.6600000000001
2265,000869,张  裕Ａ,22.52,0.0
2266,601390,中国中铁,6.43,53996.43
2267,002967,广电计量,12.84,1097.77
2268,601619,嘉泽新能,3.2,83.7
2269,601007,金陵饭店,6.4,276.27
2270,600783,鲁信创投,9.58,0.0
2271,300578,会畅通讯,12.61,0.0
2272,600637,东方明珠,6.3,6443.74
2273,300926,博俊科技,18.9,759.8599999999999
2274,301226,祥明智能,15.68,0.0
2275,300865,大宏立,15.68,0.0
2276,300170,汉得信息,6.26,419.29
2277,688533,上声电子,28.16,236.68
2278,600031,三一重工,15.63,66738.93000000001
2279,600592,龙溪股份,9.34,0.0
2280,601228,广州港,3.1,1697.77
2281,301190,善水科技,15.48,413.86
2282,601689,拓普集团,58.79,13502.270000000002
2283,603912,佳力图,6.18,518.7
2284,600171,上海贝岭,18.46,758.42
2285,000828,东莞控股,9.23,18.67
2286,301207,华兰疫苗,18.38,576.02
2287,688786,悦安新材,24.48,20.67
2288,600064,南京高科,6.12,9183.15
2289,600183,生益科技,21.41,11914.839999999998
2290,301578,辰奕智能,42.8,11.26
2291,600739,辽宁成大,9.14,1394.18
2292,600482,中国动力,18.27,12906.130000000006
2293,300888,稳健医疗,27.33,675.01
2294,600060,海信视像,27.19,34399.76
2295,002193,如意集团,3.02,0.0
2296,300488,恒锋工具,21.09,30.54
2297,002268,电科网安,15.05,1122.88
2298,600918,中泰证券,5.99,5974.39
2299,600536,中国软件,29.92,1863.49
2300,300668,杰恩设计,14.95,0.0
2301,600111,北方稀土,17.91,17712.530000000002
2302,603657,春光科技,11.86,39.66
2303,688519,南亚新材,26.68,427.02
2304,688691,灿芯股份,59.25,0.0
2305,300041,回天新材,8.83,178.0
2306,000905,厦门港务,5.84,0.0
2307,300258,精锻科技,8.75,1013.3100000000001
2308,002383,合众思壮,5.83,54.900000000000006
2309,002855,捷荣技术,20.36,0.0
2310,000713,丰乐种业,5.81,1927.68
2311,000068,华控赛格,2.9,0.0
2312,002959,小熊电器,55.05,142.15000000000003
2313,603589,口子窖,40.48,5621.78
2314,002237,恒邦股份,11.55,3233.8199999999993
2315,603601,再升科技,2.88,282.34
2316,600486,扬农化工,57.32,7059.929999999999
2317,000852,石化机械,5.73,6544.6500000000015
2318,300487,蓝晓科技,45.54,5051.069999999999
2319,603211,晋拓股份,14.19,0.0
2320,300513,恒实科技,8.5,0.0
2321,603861,白云电器,8.47,0.0
2322,688302,海创药业-U,28.22,603.99
2323,001201,东瑞股份,22.51,467.79
2324,600352,浙江龙盛,8.41,11625.09
2325,688311,盟升电子,22.32,450.22999999999996
2326,000623,吉林敖东,13.89,2001.2100000000003
2327,000153,丰原药业,5.54,4.68
2328,002376,新北洋,5.52,2179.4800000000005
2329,002778,中晟高科,11.01,15.46
2330,601098,中南传媒,13.75,6936.139999999999
2331,831039,国义招标,5.49,0.0
2332,603636,南威软件,8.22,406.20000000000005
2333,603165,荣晟环保,10.93,466.71000000000004
2334,300145,中金环境,2.73,2439.86
2335,300019,硅宝科技,13.62,380.28
2336,600420,国药现代,10.89,3938.6499999999996
2337,688639,华恒生物,89.79,4639.590000000002
2338,600210,紫江企业,5.44,3434.08
2339,688363,华熙生物,59.81,2223.81
2340,000030,富奥股份,5.43,1155.89
2341,836892,广咨国际,8.13,0.0
2342,601828,美凯龙,2.71,16.32
2343,002543,万和电气,10.8,1055.8000000000002
2344,600958,东方证券,8.09,36111.45000000001
2345,002534,西子洁能,10.77,1048.1299999999999
2346,301280,珠城科技,40.22,267.35
2347,300084,海默科技,5.36,14.6
2348,000700,模塑科技,5.36,4868.04
2349,603988,中电电机,8.02,0.0
2350,000880,潍柴重机,8.02,847.87
2351,600639,浦东金桥,10.69,0.0
2352,002958,青农商行,2.67,46.379999999999995
2353,300542,新晨科技,13.32,267.81
2354,837242,建邦科技,13.3,473.37000000000006
2355,603915,国茂股份,13.27,4095.249999999999
2356,600827,百联股份,7.96,2009.02
2357,603168,莎普爱思,7.95,0.0
2358,002788,鹭燕医药,7.95,166.68
2359,300717,华信新材,15.89,9.58
2360,003039,顺控发展,13.23,130.23999999999998
2361,688410,山外山,21.12,1211.6999999999998
2362,601579,会稽山,10.5,282.82
2363,600688,上海石化,2.62,15.9
2364,603607,京华激光,13.06,0.0
2365,000061,农 产 品,5.21,17263.95
2366,002213,大为股份,10.4,294.11
2367,603901,永创智能,7.79,4135.32
2368,601187,厦门银行,5.19,508.9
2369,300757,罗博特科,90.28,361.04999999999995
2370,600199,金种子酒,12.89,5775.47
2371,002054,德美化工,5.14,0.0
2372,300342,天银机电,15.39,9.57
2373,300429,强力新材,12.82,0.0
2374,688671,碧兴物联,20.48,0.0
2375,601718,际华集团,2.56,1550.61
2376,000031,大悦城,2.56,3354.8
2377,000860,顺鑫农业,17.91,9271.890000000001
2378,002623,亚玛顿,17.81,1.86
2379,002940,昂利康,15.25,3427.9800000000005
2380,002303,美盈森,2.54,0.0
2381,000783,长江证券,5.08,77.21000000000001
2382,603938,三孚股份,12.68,0.0
2383,603977,国泰集团,10.13,570.1600000000001
2384,601158,重庆水务,5.06,2917.05
2385,688279,峰岹科技,123.51,2260.6099999999997
2386,301509,金凯生科,32.64,21.520000000000003
2387,300663,科蓝软件,10.03,162.4
2388,600106,重庆路桥,5.01,12.41
2389,300797,钢研纳克,9.96,125.85
2390,000631,顺发恒业,2.49,648.27
2391,601166,兴业银行,17.39,104201.33000000002
2392,836717,瑞星股份,4.96,0.0
2393,002249,大洋电机,4.96,585.0899999999999
2394,002429,兆驰股份,4.93,26268.920000000002
2395,688202,美迪西,29.57,177.1
2396,430300,辰光医疗,7.39,0.0
2397,301303,真兰仪表,12.3,56.36
2398,002091,江苏国泰,7.38,1390.83
2399,001227,兰州银行,2.46,0.0
2400,603127,昭衍新药,14.73,1905.5100000000002
2401,002421,达实智能,2.45,1044.96
2402,001379,腾达科技,14.68,
2403,600787,中储股份,4.89,0.0
2404,688328,深科达,14.66,219.97999999999996
2405,603001,ST奥康,4.88,0.0
2406,873576,天力复合,19.41,5.5
2407,600864,哈投股份,4.85,3858.42
2408,600599,ST熊猫,9.7,0.0
2409,603299,苏盐井神,9.61,136.28
2410,601702,华峰铝业,19.21,8792.179999999998
2411,603239,浙江仙通,14.38,901.77
2412,688112,鼎阳科技,30.93,935.05
2413,603488,展鹏科技,7.13,0.0
2414,600148,长春一东,11.86,0.0
2415,688539,高华科技,42.68,1042.96
2416,601106,中国一重,2.37,3252.89
2417,688207,格灵深瞳,11.83,0.0
2418,300702,天宇股份,18.92,260.07
2419,600793,宜宾纸业,9.38,0.0
2420,600633,浙数文化,9.37,4427.23
2421,601108,财通证券,6.98,14907.300000000001
2422,601700,风范股份,4.64,16.76
2423,300355,蒙草生态,2.32,34.769999999999996
